Logging to ./data/ppo_2l/seed_3
---------------------------------
| rollout/           |          |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0271       |
|    n_updates            | 19600        |
|    policy_gradient_loss | -0.00147     |
|    std                  | 0.0542       |
|    value_loss           | 0.00126      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.868        |
| time/                   |              |
|    fps                  | 160          |
|    iterations           | 982          |
|    time_elapsed         | 47415        |
|    total_timesteps      | 7610500      |
| train/                  |              |
|    approx_kl            | 0.0015862109 |
|    clip_fraction        | 0.0403       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.4        |
|    explained_variance   | 0.984        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0212       |
|    n_updates            | 19620        |
|    policy_gradient_loss | -0.00142     |
|    std                  | 0.0542       |
|    value_loss           | 0.00126      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.87         |
| time/                   |              |
|    fps                  | 160          |
|    iterations           | 983          |
|    time_elapsed         | 47461        |
|    total_timesteps      | 7618250      |
| train/                  |              |
|    approx_kl            | 0.0016527737 |
|    clip_fraction        | 0.0443       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.4        |
|    explained_variance   | 0.984        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0237       |
|    n_updates            | 19640        |
|    policy_gradient_loss | 0.000343     |
|    std                  | 0.0542       |
|    value_loss           | 0.00134      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.869        |
| time/                   |              |
|    fps                  | 160          |
|    iterations           | 984          |
|    time_elapsed         | 47506        |
|    total_timesteps      | 7626000      |
| train/                  |              |
|    approx_kl            | 0.0018268158 |
|    clip_fraction        | 0.0503       |
|    clip_range           | 0.1          |
|    entropy_loss         | -31.4        |
|    explained_variance   | 0.984        |
|    learning_rate        | 1e-06        |
|    loss                 | 0.0236       |
|    n_updates            | 19660        |
|    policy_gradient_loss | -0.00138     |
|    std                  | 0.0542       |
|    value_loss           | 0.00124      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 5            |
|    ep_rew_mean          | 0.872        |
| time/                   |              |
|    fps                  | 160          |
|    iterations           | 985          |
|    time_elapsed         | 47551        |
